id,sentence_id,english,japanese,created_at,updated_at
2474,538,for ages,ずいぶんと長い間,2021-11-9,2021-11-9
2475,538,as ... as ever,相変わらず...,2021-11-9,2021-11-9
2476,538,indecisive,"決断力のない, 優柔不断な",2021-11-9,2021-11-9
2477,538,it is (about / high) time (that) 〜,もう〜してもよい時間だ,2021-11-9,2021-11-9
2478,538,settle down,身を固める,2021-11-9,2021-11-9
2479,539,it dawns on A that 〜,〜ということにA(人)が(だんだん)気付いてくる,2021-11-9,2021-11-9
2480,539,be taken in by...,...にだまされる,2021-11-9,2021-11-9
2481,539,all along,最初からずっと,2021-11-9,2021-11-9
2482,539,naive,うぶな,2021-11-9,2021-11-9
2483,539,see through,...の正体を見抜く,2021-11-9,2021-11-9
2484,540,even though 〜,実際に〜だけれども(それでも),2021-11-9,2021-11-9
2485,540,be seeing...,...(異性)と付き合っている,2021-11-9,2021-11-9
2486,540,give (...) up,(...を)あきらめる,2021-11-9,2021-11-9
2487,541,What's up?,どうだい調子は？,2021-11-9,2021-11-9
2488,541,Not much.,別に,2021-11-9,2021-11-9
2489,541,get married (to...),(...と)結婚する,2021-11-9,2021-11-9
2490,541,congratulations,Congratulations!: おめでとう！,2021-11-9,2021-11-9
2491,542,trouble,be in trouble: (相当)大変な[まずい]ことになっている,2021-11-9,2021-11-9
2492,542,feel down,気分が落ち込んでいる,2021-11-9,2021-11-9
2493,542,be there (for A),(困ったときには)(Aの)そばにいる,2021-11-9,2021-11-9
2494,543,delight,(大きな)喜び,2021-11-9,2021-11-9
2495,543,opposite,反対のもの,2021-11-9,2021-11-9
2496,543,sorrow,(深い)悲しみ,2021-11-9,2021-11-9
2497,544,go so far as to do...,(なんと)...さえもする,2021-11-9,2021-11-9
2498,544,idiot,ばか,2021-11-9,2021-11-9
2499,544,take ... back,...(発言など)を撤回する,2021-11-9,2021-11-9
2500,544,(It) serves you right.,当然の報いだ,2021-11-9,2021-11-9
2501,544,provoke...,...(人)を挑発する[(わざと)怒らせる],2021-11-9,2021-11-9
2502,545,put up with...,...に我慢する[耐える],2021-11-9,2021-11-9
2503,545,arrogance,傲慢さ,2021-11-9,2021-11-9
2504,545,advantage,take advantage of...: ...を悪用する,2021-11-9,2021-11-9
2505,545,Shut up!,"黙れ！, うるさい！",2021-11-9,2021-11-9
2506,546,take one's time,慌てない,2021-11-9,2021-11-9
2507,546,a couple of...,"2, 3の...",2021-11-9,2021-11-9
2508,546,reflect (...),reflect on [upon] ...: ...をよく[深く]考える,2021-11-9,2021-11-9
2509,547,get through...,...(辛いこと)を乗り切る,2021-11-9,2021-11-9
2510,547,ordeal,厳しい試練,2021-11-9,2021-11-9
2511,547,(all) on one's own,"(たった)一人で, 自分(だけ)で",2021-11-9,2021-11-9
2512,548,fly,ハエ,2021-11-9,2021-11-9
2513,548,mosquito,蚊,2021-11-9,2021-11-9
2514,548,interfere (with...),(...の)邪魔[妨害]をする,2021-11-9,2021-11-9
2515,548,meditation,(宗教的な)瞑想,2021-11-9,2021-11-9
2516,549,sacred,神聖な,2021-11-9,2021-11-9
2517,549,ritual,(宗教的・伝統的な)儀式,2021-11-9,2021-11-9
2518,549,take place,(行事・会合などが)行われる,2021-11-9,2021-11-9
2519,549,postpone...,...の延期を決定する,2021-11-9,2021-11-9
2520,550,all at once,突然,2021-11-9,2021-11-9
2521,550,Buddhist,仏教徒,2021-11-9,2021-11-9
2522,550,priest,"(キリスト教以外の)聖職者, 僧侶",2021-11-9,2021-11-9
2523,550,burst into...,突然...の状態になる,2021-11-9,2021-11-9
2524,550,spoil (...),...を台無しにする,2021-11-9,2021-11-9
2525,550,solemn,厳粛な,2021-11-9,2021-11-9
2526,550,atmosphere,雰囲気,2021-11-9,2021-11-9
2527,551,cough,咳をする,2021-11-9,2021-11-9
2528,551,sneeze,くしゃみをする,2021-11-9,2021-11-9
2529,551,yawn,あくびをする,2021-11-9,2021-11-9
2530,552,relative,親戚(の一人),2021-11-9,2021-11-9
2531,552,pass away,(人が)亡くなる,2021-11-9,2021-11-9
2532,552,That's too bad.,それは大変だね,2021-11-9,2021-11-9
2533,552,I'm so sorry.,それはお気の毒に,2021-11-9,2021-11-9
2534,553,besides...,...に加えて,2021-11-9,2021-11-9
2535,553,attend...,...(会議など)に出席する,2021-11-9,2021-11-9
2536,553,funeral,葬式,2021-11-9,2021-11-9
2537,553,arrangement,make arrangements: 段取りをつける,2021-11-9,2021-11-9
2538,554,feel for...,...の気持ちがわかる,2021-11-9,2021-11-9
2539,554,grief,(死別などによる)深い悲しみ,2021-11-9,2021-11-9
2540,554,fade (...),[ - (away)] 徐々に消える,2021-11-9,2021-11-9
2541,554,get over...,...(病気など)を克服する,2021-11-9,2021-11-9
2542,555,cherish...,(宝物のように)...を大切にする,2021-11-9,2021-11-9
2543,555,precious,"貴重な, 大切な",2021-11-9,2021-11-9
2544,555,memory,思い出,2021-11-9,2021-11-9
2545,555,childhood,少年[少女]時代,2021-11-9,2021-11-9
2546,556,speaking of...,...と言えば,2021-11-9,2021-11-9
2547,556,get [be] engaged (to...),(...と)婚約する[している],2021-11-9,2021-11-9
2548,556,businessman,実業家,2021-11-9,2021-11-9
2549,556,be at a loss,I'm at a loss for words.: あきれてものが言えないよ,2021-11-9,2021-11-9
2550,556,break (...) off,...(関係)が(突然)壊れる[破局する],2021-11-9,2021-11-9
2551,557,these days,近ごろは,2021-11-9,2021-11-9
2552,557,motive,動機,2021-11-9,2021-11-9
2553,557,marriage,結婚,2021-11-9,2021-11-9
2554,557,not necessarily,(可能性として)必ずしも...ではない,2021-11-9,2021-11-9
2555,557,pure,純粋な,2021-11-9,2021-11-9
2556,557,for example,Take ... for example.: 例えば...を見てごらん,2021-11-9,2021-11-9
2557,558,go easy on...,...にやさしく接する,2021-11-9,2021-11-9
2558,558,you know,"ほら, あれだよ",2021-11-9,2021-11-9
2559,558,go through...,...(嫌なこと)を経験する,2021-11-9,2021-11-9
2560,558,rough,(人生が)辛い,2021-11-9,2021-11-9
2561,558,period,"期間, 時期",2021-11-9,2021-11-9
2562,558,recently,"最近, この頃",2021-11-9,2021-11-9
2563,559,by the way,[話題を変えるときに] ところで,2021-11-9,2021-11-9
2564,559,Do you have the time?,"(今の)時間わかりますか？, 今何時ですか？",2021-11-9,2021-11-9
2565,559,Let's see. / Let me see.,え〜っと,2021-11-9,2021-11-9
2566,559,It's a quarter to eight.,8時15分前です,2021-11-9,2021-11-9
2567,560,Let's call it a day.,今日はこの辺までにしておこう,2021-11-9,2021-11-9
2568,560,starve (...),be starved [starving]: おなかがペコペコだ,2021-11-9,2021-11-9
2569,560,I'll buy you...,...をおごるよ,2021-11-9,2021-11-9
